disease,dbxref
http://purl.obolibrary.org/obo/DOID_0040024,UMLS_CUI:C0571458
http://purl.obolibrary.org/obo/DOID_0040024,SNOMEDCT_US_2023_03_01:294546003
http://purl.obolibrary.org/obo/DOID_5716,UMLS_CUI:C0278864
http://purl.obolibrary.org/obo/DOID_6518,UMLS_CUI:C1511049
http://purl.obolibrary.org/obo/DOID_6518,NCI:C40300
http://purl.obolibrary.org/obo/DOID_0080239,MIM:617773
http://purl.obolibrary.org/obo/DOID_7289,SNOMEDCT_US_2023_03_01:128680006
http://purl.obolibrary.org/obo/DOID_7289,NCI:C27839
http://purl.obolibrary.org/obo/DOID_7289,UMLS_CUI:C1266057
http://purl.obolibrary.org/obo/DOID_7502,NCI:C9043
http://purl.obolibrary.org/obo/DOID_7502,UMLS_CUI:C0278650
http://purl.obolibrary.org/obo/DOID_0080943,MIM:618901
http://purl.obolibrary.org/obo/DOID_4662,UMLS_CUI:C0039726
http://purl.obolibrary.org/obo/DOID_4662,NCI:C85186
http://purl.obolibrary.org/obo/DOID_4662,MESH:D013786
http://purl.obolibrary.org/obo/DOID_4055,NCI:C4716
http://purl.obolibrary.org/obo/DOID_4055,ICDO:8921/3
http://purl.obolibrary.org/obo/DOID_4055,SNOMEDCT_US_2023_03_01:128750008
http://purl.obolibrary.org/obo/DOID_4055,UMLS_CUI:C0431111
http://purl.obolibrary.org/obo/DOID_2706,UMLS_CUI:C1334624
http://purl.obolibrary.org/obo/DOID_2706,NCI:C6531
http://purl.obolibrary.org/obo/DOID_0070061,MIM:616158
http://purl.obolibrary.org/obo/DOID_0111221,MIM:617760
http://purl.obolibrary.org/obo/DOID_0111678,NCI:C156424
http://purl.obolibrary.org/obo/DOID_0111678,MIM:229050
http://purl.obolibrary.org/obo/DOID_0111678,GARD:12983
http://purl.obolibrary.org/obo/DOID_0111678,UMLS_CUI:C0342705
http://purl.obolibrary.org/obo/DOID_0111678,SNOMEDCT_US_2023_03_01:62578003
http://purl.obolibrary.org/obo/DOID_0111678,ORDO:90045
http://purl.obolibrary.org/obo/DOID_0111678,MESH:C562799
http://purl.obolibrary.org/obo/DOID_5529,UMLS_CUI:C5447980
http://purl.obolibrary.org/obo/DOID_5529,NCI:C6092
http://purl.obolibrary.org/obo/DOID_8369,NCI:C7814
http://purl.obolibrary.org/obo/DOID_8369,UMLS_CUI:C0278622
http://purl.obolibrary.org/obo/DOID_0080132,MESH:C538280
http://purl.obolibrary.org/obo/DOID_0080132,ORDO:1369
http://purl.obolibrary.org/obo/DOID_0080132,GARD:1142
http://purl.obolibrary.org/obo/DOID_0080132,MIM:212350
http://purl.obolibrary.org/obo/DOID_6113,UMLS_CUI:C1334236
http://purl.obolibrary.org/obo/DOID_6113,NCI:C5269
http://purl.obolibrary.org/obo/DOID_13002,ICD9CM:435.2
http://purl.obolibrary.org/obo/DOID_13002,UMLS_CUI:C0038531
http://purl.obolibrary.org/obo/DOID_13002,MESH:D013349
http://purl.obolibrary.org/obo/DOID_13002,SNOMEDCT_US_2023_03_01:15258001
http://purl.obolibrary.org/obo/DOID_13002,NCI:C35044
http://purl.obolibrary.org/obo/DOID_0110588,MIM:616340
http://purl.obolibrary.org/obo/DOID_0110588,ICD10CM:H90.3
http://purl.obolibrary.org/obo/DOID_0080589,MIM:118100
http://purl.obolibrary.org/obo/DOID_11246,NCI:C111856
http://purl.obolibrary.org/obo/DOID_11246,ICD10CM:P60
http://purl.obolibrary.org/obo/DOID_11246,SNOMEDCT_US_2023_03_01:34417008
http://purl.obolibrary.org/obo/DOID_11246,UMLS_CUI:C0158992
http://purl.obolibrary.org/obo/DOID_11246,ICD9CM:776.2
http://purl.obolibrary.org/obo/DOID_0080085,MIM:605779
http://purl.obolibrary.org/obo/DOID_0070039,MIM:614255
http://purl.obolibrary.org/obo/DOID_0070039,UMLS_CUI:C3280283
http://purl.obolibrary.org/obo/DOID_0070039,NCI:C133742
http://purl.obolibrary.org/obo/DOID_0110336,MIM:610915
http://purl.obolibrary.org/obo/DOID_0110336,ICD10CM:Q78.0
http://purl.obolibrary.org/obo/DOID_0110336,GARD:10152
http://purl.obolibrary.org/obo/DOID_9307,MESH:D012005
http://purl.obolibrary.org/obo/DOID_9307,NCI:C34973
http://purl.obolibrary.org/obo/DOID_9307,ICD10CM:K62.3
http://purl.obolibrary.org/obo/DOID_9307,ICD9CM:569.1
http://purl.obolibrary.org/obo/DOID_9307,SNOMEDCT_US_2023_03_01:197214005
http://purl.obolibrary.org/obo/DOID_9307,UMLS_CUI:C0034888
http://purl.obolibrary.org/obo/DOID_8221,UMLS_CUI:C1336871
http://purl.obolibrary.org/obo/DOID_8221,NCI:C5290
http://purl.obolibrary.org/obo/DOID_0111843,MIM:301025
http://purl.obolibrary.org/obo/DOID_0110289,MIM:617072
http://purl.obolibrary.org/obo/DOID_0110289,ICD10CM:G71.0
http://purl.obolibrary.org/obo/DOID_0110289,ORDO:424261
http://purl.obolibrary.org/obo/DOID_0112374,ICD10CM:G71.2
http://purl.obolibrary.org/obo/DOID_0112374,ORDO:370953
http://purl.obolibrary.org/obo/DOID_3747,UMLS_CUI:C1333470
http://purl.obolibrary.org/obo/DOID_3747,NCI:C27420
http://purl.obolibrary.org/obo/DOID_12246,ICD9CM:115.91
http://purl.obolibrary.org/obo/DOID_12246,SNOMEDCT_US_2023_03_01:187057005
http://purl.obolibrary.org/obo/DOID_12246,UMLS_CUI:C0153277
http://purl.obolibrary.org/obo/DOID_0111571,MESH:C536695
http://purl.obolibrary.org/obo/DOID_0111571,MIM:193530
http://purl.obolibrary.org/obo/DOID_0111571,ORDO:952
http://purl.obolibrary.org/obo/DOID_0111571,UMLS_CUI:C0457013
http://purl.obolibrary.org/obo/DOID_0111571,SNOMEDCT_US_2023_03_01:277807007
http://purl.obolibrary.org/obo/DOID_0111571,GARD:497
http://purl.obolibrary.org/obo/DOID_3587,MESH:D021441
http://purl.obolibrary.org/obo/DOID_3587,SNOMEDCT_US_2023_03_01:93939009
http://purl.obolibrary.org/obo/DOID_3587,UMLS_CUI:C0887833
http://purl.obolibrary.org/obo/DOID_3587,ICD9CM:157.3
http://purl.obolibrary.org/obo/DOID_3587,UMLS_CUI:C0153461
http://purl.obolibrary.org/obo/DOID_3587,ICD10CM:C25.3
http://purl.obolibrary.org/obo/DOID_8534,UMLS_CUI:C0017168
http://purl.obolibrary.org/obo/DOID_8534,SNOMEDCT_US_2023_03_01:235595009
http://purl.obolibrary.org/obo/DOID_8534,ICD9CM:530.81
http://purl.obolibrary.org/obo/DOID_8534,MESH:D005764
http://purl.obolibrary.org/obo/DOID_8534,NCI:C26781
http://purl.obolibrary.org/obo/DOID_8534,ICD10CM:K21.9
http://purl.obolibrary.org/obo/DOID_8534,MIM:109350
http://purl.obolibrary.org/obo/DOID_0110753,ICD10CM:E10
http://purl.obolibrary.org/obo/DOID_0110753,MIM:601666
http://purl.obolibrary.org/obo/DOID_0080754,MIM:308800
http://purl.obolibrary.org/obo/DOID_0080754,GARD:6829
http://purl.obolibrary.org/obo/DOID_0111103,MESH:C563451
http://purl.obolibrary.org/obo/DOID_0111103,MIM:606392
http://purl.obolibrary.org/obo/DOID_0070204,ORDO:79083
http://purl.obolibrary.org/obo/DOID_0070204,SNOMEDCT_US_2023_03_01:1197745002
http://purl.obolibrary.org/obo/DOID_0070204,MIM:604367
http://purl.obolibrary.org/obo/DOID_0070204,GARD:12600
http://purl.obolibrary.org/obo/DOID_0070204,UMLS_CUI:C1720861
http://purl.obolibrary.org/obo/DOID_0070204,MESH:D052496
http://purl.obolibrary.org/obo/DOID_0080521,NCI:C135017
http://purl.obolibrary.org/obo/DOID_10782,SNOMEDCT_US_2023_03_01:191376006
http://purl.obolibrary.org/obo/DOID_10782,UMLS_CUI:C0025469
http://purl.obolibrary.org/obo/DOID_10782,NCI:C26830
http://purl.obolibrary.org/obo/DOID_10782,MESH:D008640
http://purl.obolibrary.org/obo/DOID_10782,ICD9CM:289.2
http://purl.obolibrary.org/obo/DOID_10782,ICD10CM:I88.0
http://purl.obolibrary.org/obo/DOID_9348,SNOMEDCT_US_2023_03_01:230729006
http://purl.obolibrary.org/obo/DOID_9348,UMLS_CUI:C0338585
http://purl.obolibrary.org/obo/DOID_9348,ICD9CM:443.21
http://purl.obolibrary.org/obo/DOID_9348,NCI:C125662
http://purl.obolibrary.org/obo/DOID_9348,ICD10CM:I77.71
http://purl.obolibrary.org/obo/DOID_1339,ICD10CM:D61.01
http://purl.obolibrary.org/obo/DOID_1339,MESH:D029503
http://purl.obolibrary.org/obo/DOID_1339,ORDO:124
http://purl.obolibrary.org/obo/DOID_1339,MIM:PS105650
http://purl.obolibrary.org/obo/DOID_1339,NCI:C61236
http://purl.obolibrary.org/obo/DOID_1339,GARD:6274
http://purl.obolibrary.org/obo/DOID_0111032,MIM:613313
http://purl.obolibrary.org/obo/DOID_13352,SNOMEDCT_US_2023_03_01:52813007
http://purl.obolibrary.org/obo/DOID_13352,UMLS_CUI:C0233880
http://purl.obolibrary.org/obo/DOID_13352,ICD9CM:302.0
http://purl.obolibrary.org/obo/DOID_14283,UMLS_CUI:C0029411
http://purl.obolibrary.org/obo/DOID_14283,MESH:D010004
http://purl.obolibrary.org/obo/DOID_14283,ICD10CM:M89.4
http://purl.obolibrary.org/obo/DOID_14283,MIM:259100
http://purl.obolibrary.org/obo/DOID_14283,NCI:C85023
http://purl.obolibrary.org/obo/DOID_14283,SNOMEDCT_US_2023_03_01:88220006
http://purl.obolibrary.org/obo/DOID_8472,SNOMEDCT_US_2023_03_01:90424004
http://purl.obolibrary.org/obo/DOID_8472,MESH:D012594
http://purl.obolibrary.org/obo/DOID_8472,ICD9CM:701.0
http://purl.obolibrary.org/obo/DOID_8472,UMLS_CUI:C0036420
http://purl.obolibrary.org/obo/DOID_8472,ICD10CM:L94.0
http://purl.obolibrary.org/obo/DOID_8472,GARD:7058
http://purl.obolibrary.org/obo/DOID_8472,NCI:C72069
http://purl.obolibrary.org/obo/DOID_0070389,MIM:619913
http://purl.obolibrary.org/obo/DOID_1803,MESH:D009443
http://purl.obolibrary.org/obo/DOID_1803,SNOMEDCT_US_2023_03_01:247378004
http://purl.obolibrary.org/obo/DOID_1803,UMLS_CUI:C0027813
http://purl.obolibrary.org/obo/DOID_1803,NCI:C116381
http://purl.obolibrary.org/obo/DOID_9286,GARD:10016
http://purl.obolibrary.org/obo/DOID_9286,MESH:D011317
http://purl.obolibrary.org/obo/DOID_9286,SNOMEDCT_US_2023_03_01:155930001
http://purl.obolibrary.org/obo/DOID_9286,ICD10CM:N48.3
http://purl.obolibrary.org/obo/DOID_9286,NCI:C85022
http://purl.obolibrary.org/obo/DOID_9286,ICD9CM:607.3
http://purl.obolibrary.org/obo/DOID_9286,UMLS_CUI:C0033117
http://purl.obolibrary.org/obo/DOID_1756,SNOMEDCT_US_2023_03_01:90039006
http://purl.obolibrary.org/obo/DOID_1756,NCI:C27594
http://purl.obolibrary.org/obo/DOID_1756,UMLS_CUI:C0015464
http://purl.obolibrary.org/obo/DOID_1756,MESH:D005155
http://purl.obolibrary.org/obo/DOID_1756,ICD9CM:351
http://purl.obolibrary.org/obo/DOID_1756,ICD10CM:G51
http://purl.obolibrary.org/obo/DOID_5191,NCI:C9148
http://purl.obolibrary.org/obo/DOID_5191,UMLS_CUI:C0279610
http://purl.obolibrary.org/obo/DOID_0040065,SNOMEDCT_US_2023_03_01:294978001
http://purl.obolibrary.org/obo/DOID_0040065,UMLS_CUI:C0571881
http://purl.obolibrary.org/obo/DOID_9513,GARD:9373
http://purl.obolibrary.org/obo/DOID_9513,ICD9CM:203.1
http://purl.obolibrary.org/obo/DOID_9513,SNOMEDCT_US_2023_03_01:269630009
http://purl.obolibrary.org/obo/DOID_9513,ICD10CM:C90.1
http://purl.obolibrary.org/obo/DOID_9513,ICDO:9733/3
http://purl.obolibrary.org/obo/DOID_9513,NCI:C3180
http://purl.obolibrary.org/obo/DOID_9513,MESH:D007952
http://purl.obolibrary.org/obo/DOID_9513,UMLS_CUI:C0023484
http://purl.obolibrary.org/obo/DOID_0110043,MIM:609636
http://purl.obolibrary.org/obo/DOID_0110043,ICD10CM:G30
http://purl.obolibrary.org/obo/DOID_0060716,ICD10CM:Q80.2
http://purl.obolibrary.org/obo/DOID_0060716,MIM:615022
http://purl.obolibrary.org/obo/DOID_0112112,MIM:619012
http://purl.obolibrary.org/obo/DOID_9698,SNOMEDCT_US_2023_03_01:186923007
http://purl.obolibrary.org/obo/DOID_9698,ICD10CM:A54.39
http://purl.obolibrary.org/obo/DOID_9698,ICD9CM:098.42
http://purl.obolibrary.org/obo/DOID_9698,UMLS_CUI:C0153213
http://purl.obolibrary.org/obo/DOID_4143,MESH:D009918
http://purl.obolibrary.org/obo/DOID_4143,NCI:C3562
http://purl.obolibrary.org/obo/DOID_4143,SNOMEDCT_US_2023_03_01:127003006
http://purl.obolibrary.org/obo/DOID_4143,ICD9CM:190.1
http://purl.obolibrary.org/obo/DOID_4143,UMLS_CUI:C0153626
http://purl.obolibrary.org/obo/DOID_4143,NCI:C3290
http://purl.obolibrary.org/obo/DOID_4143,UMLS_CUI:C0029185
http://purl.obolibrary.org/obo/DOID_4143,SNOMEDCT_US_2023_03_01:363462005
http://purl.obolibrary.org/obo/DOID_4143,ICD10CM:C69.6
http://purl.obolibrary.org/obo/DOID_0060669,MIM:PS116860
http://purl.obolibrary.org/obo/DOID_12800,MESH:D009087
http://purl.obolibrary.org/obo/DOID_12800,SNOMEDCT_US_2023_03_01:69463008
http://purl.obolibrary.org/obo/DOID_12800,GARD:7095
http://purl.obolibrary.org/obo/DOID_12800,MIM:253200
http://purl.obolibrary.org/obo/DOID_12800,NCI:C61264
http://purl.obolibrary.org/obo/DOID_12800,UMLS_CUI:C0026709
http://purl.obolibrary.org/obo/DOID_3325,UMLS_CUI:C0034151
http://purl.obolibrary.org/obo/DOID_3325,SNOMEDCT_US_2023_03_01:402852007
http://purl.obolibrary.org/obo/DOID_3325,MESH:D011694
http://purl.obolibrary.org/obo/DOID_0111766,MIM:314390
http://purl.obolibrary.org/obo/DOID_0111766,GARD:8498
http://purl.obolibrary.org/obo/DOID_0050958,MIM:164500
http://purl.obolibrary.org/obo/DOID_0061026,ORDO:98867
http://purl.obolibrary.org/obo/DOID_0061026,MIM:266140
http://purl.obolibrary.org/obo/DOID_0110893,MIM:612244
http://purl.obolibrary.org/obo/DOID_0110893,MESH:C567384
http://purl.obolibrary.org/obo/DOID_0081263,MIM:617913
http://purl.obolibrary.org/obo/DOID_0110084,MIM:615616
http://purl.obolibrary.org/obo/DOID_0110084,ICD10CM:I42.8
http://purl.obolibrary.org/obo/DOID_0050670,GARD:10451
http://purl.obolibrary.org/obo/DOID_0050670,MIM:605388
http://purl.obolibrary.org/obo/DOID_0060397,MESH:C567232
http://purl.obolibrary.org/obo/DOID_0060397,ICD10CM:Q93.5
http://purl.obolibrary.org/obo/DOID_0060397,MIM:612626
http://purl.obolibrary.org/obo/DOID_0060397,ORDO:1596
http://purl.obolibrary.org/obo/DOID_9159,ICD9CM:040.0
http://purl.obolibrary.org/obo/DOID_9159,ICD10CM:A48.0
http://purl.obolibrary.org/obo/DOID_9159,SNOMEDCT_US_2023_03_01:186413007
http://purl.obolibrary.org/obo/DOID_9159,UMLS_CUI:C0017105
http://purl.obolibrary.org/obo/DOID_9159,MESH:D005738
http://purl.obolibrary.org/obo/DOID_10520,UMLS_CUI:C0155392
http://purl.obolibrary.org/obo/DOID_10520,ICD9CM:380.11
http://purl.obolibrary.org/obo/DOID_10520,SNOMEDCT_US_2023_03_01:56663002
http://purl.obolibrary.org/obo/DOID_6201,UMLS_CUI:C0854883
http://purl.obolibrary.org/obo/DOID_6201,ICD10CM:C45.2
http://purl.obolibrary.org/obo/DOID_6201,UMLS_CUI:C0346110
http://purl.obolibrary.org/obo/DOID_6201,NCI:C8703
http://purl.obolibrary.org/obo/DOID_6201,NCI:C7632
http://purl.obolibrary.org/obo/DOID_6201,SNOMEDCT_US_2023_03_01:187885008
http://purl.obolibrary.org/obo/DOID_6201,UMLS_CUI:C1335381
http://purl.obolibrary.org/obo/DOID_6201,NCI:C7631
http://purl.obolibrary.org/obo/DOID_8457,GARD:10014
http://purl.obolibrary.org/obo/DOID_8457,UMLS_CUI:C0030783
http://purl.obolibrary.org/obo/DOID_8457,MESH:D010383
http://purl.obolibrary.org/obo/DOID_8457,ICD9CM:265.2
http://purl.obolibrary.org/obo/DOID_8457,SNOMEDCT_US_2023_03_01:267491008
http://purl.obolibrary.org/obo/DOID_0080677,MIM:184840
http://purl.obolibrary.org/obo/DOID_7584,NCI:C8190
http://purl.obolibrary.org/obo/DOID_7584,UMLS_CUI:C0280330
http://purl.obolibrary.org/obo/DOID_0080173,MIM:258040
http://purl.obolibrary.org/obo/DOID_0080173,ORDO:322
http://purl.obolibrary.org/obo/DOID_0070127,ICD10CM:E03.1
http://purl.obolibrary.org/obo/DOID_0070127,MIM:609893
http://purl.obolibrary.org/obo/DOID_12841,GARD:9742
http://purl.obolibrary.org/obo/DOID_12841,SNOMEDCT_US_2023_03_01:85807000
http://purl.obolibrary.org/obo/DOID_12841,ICD10CM:B76.0
http://purl.obolibrary.org/obo/DOID_12841,MESH:D000724
http://purl.obolibrary.org/obo/DOID_12841,NCI:C35805
http://purl.obolibrary.org/obo/DOID_12841,UMLS_CUI:C0002831
http://purl.obolibrary.org/obo/DOID_0112058,MIM:300849
http://purl.obolibrary.org/obo/DOID_0111931,GARD:10295
http://purl.obolibrary.org/obo/DOID_0111931,MESH:C567475
http://purl.obolibrary.org/obo/DOID_0111931,MIM:300707
http://purl.obolibrary.org/obo/DOID_0111931,ORDO:140952
http://purl.obolibrary.org/obo/DOID_0111931,UMLS_CUI:C2678045
http://purl.obolibrary.org/obo/DOID_0111931,SNOMEDCT_US_2023_03_01:723581006
http://purl.obolibrary.org/obo/DOID_0110377,MIM:613756
http://purl.obolibrary.org/obo/DOID_0110377,ICD10CM:H35.5
http://purl.obolibrary.org/obo/DOID_0050600,MESH:C535334
http://purl.obolibrary.org/obo/DOID_0050600,MIM:600501
http://purl.obolibrary.org/obo/DOID_0111884,MIM:613308
http://purl.obolibrary.org/obo/DOID_0111884,MESH:C567650
http://purl.obolibrary.org/obo/DOID_5551,SNOMEDCT_US_2023_03_01:147371000119101
http://purl.obolibrary.org/obo/DOID_5551,NCI:C7733
http://purl.obolibrary.org/obo/DOID_5551,UMLS_CUI:C0238449
http://purl.obolibrary.org/obo/DOID_3876,UMLS_CUI:C0009377
http://purl.obolibrary.org/obo/DOID_3876,SNOMEDCT_US_2023_03_01:35065006
http://purl.obolibrary.org/obo/DOID_3876,MESH:D003112
http://purl.obolibrary.org/obo/DOID_0061243,MIM:614736
http://purl.obolibrary.org/obo/DOID_8622,UMLS_CUI:C0025007
http://purl.obolibrary.org/obo/DOID_8622,ICD9CM:055
http://purl.obolibrary.org/obo/DOID_8622,MESH:D008457
http://purl.obolibrary.org/obo/DOID_8622,NCI:C96406
http://purl.obolibrary.org/obo/DOID_8622,ICD10CM:B05
http://purl.obolibrary.org/obo/DOID_8622,SNOMEDCT_US_2023_03_01:154338006
http://purl.obolibrary.org/obo/DOID_0080842,MESH:D008579
http://purl.obolibrary.org/obo/DOID_0080842,SNOMEDCT_US_2023_03_01:302820008
http://purl.obolibrary.org/obo/DOID_0080842,UMLS_CUI:C0349604
http://purl.obolibrary.org/obo/DOID_0080842,NCI:C4656
http://purl.obolibrary.org/obo/DOID_930,UMLS_CUI:C0029182
http://purl.obolibrary.org/obo/DOID_930,ICD9CM:376.9
http://purl.obolibrary.org/obo/DOID_930,SNOMEDCT_US_2023_03_01:267746003
http://purl.obolibrary.org/obo/DOID_930,MESH:D009916
http://purl.obolibrary.org/obo/DOID_930,ICD10CM:H05.9
http://purl.obolibrary.org/obo/DOID_1035,SNOMEDCT_US_2023_03_01:128833001
http://purl.obolibrary.org/obo/DOID_1035,NCI:C8647
http://purl.obolibrary.org/obo/DOID_1035,UMLS_CUI:C1292777
http://purl.obolibrary.org/obo/DOID_1035,ICDO:9948/3
http://purl.obolibrary.org/obo/DOID_1035,ICD10CM:C94.8
http://purl.obolibrary.org/obo/DOID_0061196,ORDO:2557
http://purl.obolibrary.org/obo/DOID_0061196,MIM:249600
http://purl.obolibrary.org/obo/DOID_12030,UMLS_CUI:C0030343
http://purl.obolibrary.org/obo/DOID_12030,ICD10CM:H44.11
http://purl.obolibrary.org/obo/DOID_12030,MESH:D015864
http://purl.obolibrary.org/obo/DOID_12030,ICD9CM:360.12
http://purl.obolibrary.org/obo/DOID_12030,SNOMEDCT_US_2023_03_01:75614007
http://purl.obolibrary.org/obo/DOID_12030,GARD:8577
http://purl.obolibrary.org/obo/DOID_12030,NCI:C84989
http://purl.obolibrary.org/obo/DOID_0080795,ICDO:9870/3
http://purl.obolibrary.org/obo/DOID_0080795,NCI:C3164
http://purl.obolibrary.org/obo/DOID_883,MESH:D006373
http://purl.obolibrary.org/obo/DOID_883,SNOMEDCT_US_2023_03_01:187518006
http://purl.obolibrary.org/obo/DOID_883,NCI:C84751
http://purl.obolibrary.org/obo/DOID_883,ICD9CM:120-129.99
http://purl.obolibrary.org/obo/DOID_883,UMLS_CUI:C0018889
http://purl.obolibrary.org/obo/DOID_883,ICD10CM:B83.9
http://purl.obolibrary.org/obo/DOID_0111909,MESH:C567163
http://purl.obolibrary.org/obo/DOID_0111909,MIM:176860
http://purl.obolibrary.org/obo/DOID_0111909,UMLS_CUI:C2674321
http://purl.obolibrary.org/obo/DOID_0111120,MIM:613824
http://purl.obolibrary.org/obo/DOID_11452,UMLS_CUI:C0158976
http://purl.obolibrary.org/obo/DOID_11452,SNOMEDCT_US_2023_03_01:206463003
http://purl.obolibrary.org/obo/DOID_11452,ICD9CM:774.4
http://purl.obolibrary.org/obo/DOID_2934,UMLS_CUI:C0002016
http://purl.obolibrary.org/obo/DOID_2934,MESH:D000453
http://purl.obolibrary.org/obo/DOID_2934,SNOMEDCT_US_2023_03_01:62251004
http://purl.obolibrary.org/obo/DOID_0080562,MIM:608093
http://purl.obolibrary.org/obo/DOID_0080562,GARD:9837
http://purl.obolibrary.org/obo/DOID_0080562,ORDO:86309
http://purl.obolibrary.org/obo/DOID_0111073,MIM:115080
http://purl.obolibrary.org/obo/DOID_0111073,MIM:PS113900
http://purl.obolibrary.org/obo/DOID_0111073,ORDO:871
http://purl.obolibrary.org/obo/DOID_2887,NCI:C5544
http://purl.obolibrary.org/obo/DOID_2887,UMLS_CUI:C1335510
http://purl.obolibrary.org/obo/DOID_0060135,GARD:5838
http://purl.obolibrary.org/obo/DOID_0060135,SNOMEDCT_US_2023_03_01:271724003
http://purl.obolibrary.org/obo/DOID_0060135,ICD10CM:R48.2
http://purl.obolibrary.org/obo/DOID_0060135,MESH:D001072
http://purl.obolibrary.org/obo/DOID_0060135,NCI:C180557
http://purl.obolibrary.org/obo/DOID_0060135,UMLS_CUI:C0003635
http://purl.obolibrary.org/obo/DOID_1844,ICD9CM:354.9
http://purl.obolibrary.org/obo/DOID_1844,SNOMEDCT_US_2023_03_01:58850003
http://purl.obolibrary.org/obo/DOID_1844,UMLS_CUI:C0154746
http://purl.obolibrary.org/obo/DOID_1076,NCI:C123216
http://purl.obolibrary.org/obo/DOID_1076,UMLS_CUI:C0085697
http://purl.obolibrary.org/obo/DOID_1076,SNOMEDCT_US_2023_03_01:123293005
http://purl.obolibrary.org/obo/DOID_1076,ICD9CM:590.0
http://purl.obolibrary.org/obo/DOID_1076,ICD10CM:N11
http://purl.obolibrary.org/obo/DOID_9601,SNOMEDCT_US_2023_03_01:403990005
http://purl.obolibrary.org/obo/DOID_9601,NCI:C6483
http://purl.obolibrary.org/obo/DOID_9601,UMLS_CUI:C1304514
http://purl.obolibrary.org/obo/DOID_5077,NCI:C3696
http://purl.obolibrary.org/obo/DOID_5077,ICDO:9384/1
http://purl.obolibrary.org/obo/DOID_5077,MESH:D001254
http://purl.obolibrary.org/obo/DOID_5077,SNOMEDCT_US_2023_03_01:449799008
http://purl.obolibrary.org/obo/DOID_5077,UMLS_CUI:C0205768
http://purl.obolibrary.org/obo/DOID_5077,GARD:10632
http://purl.obolibrary.org/obo/DOID_2599,NCI:C4923
http://purl.obolibrary.org/obo/DOID_2599,SNOMEDCT_US_2023_03_01:372103002
http://purl.obolibrary.org/obo/DOID_2599,UMLS_CUI:C0740083
http://purl.obolibrary.org/obo/DOID_0110849,ICD10CM:Q82.1
http://purl.obolibrary.org/obo/DOID_0110849,MIM:278780
http://purl.obolibrary.org/obo/DOID_2076,UMLS_CUI:C1520082
http://purl.obolibrary.org/obo/DOID_2076,NCI:C40292
http://purl.obolibrary.org/obo/DOID_7631,NCI:C8290
http://purl.obolibrary.org/obo/DOID_7631,UMLS_CUI:C0281330
http://purl.obolibrary.org/obo/DOID_10021,NCI:C9328
http://purl.obolibrary.org/obo/DOID_10021,UMLS_CUI:C0153426
http://purl.obolibrary.org/obo/DOID_10021,MESH:D004379
http://purl.obolibrary.org/obo/DOID_10021,SNOMEDCT_US_2023_03_01:363403002
http://purl.obolibrary.org/obo/DOID_10021,SNOMEDCT_US_2023_03_01:254570009
http://purl.obolibrary.org/obo/DOID_10021,ICD10CM:C17.0
http://purl.obolibrary.org/obo/DOID_10021,UMLS_CUI:C0541912
http://purl.obolibrary.org/obo/DOID_10021,NCI:C4803
http://purl.obolibrary.org/obo/DOID_10021,ICD9CM:152.0
http://purl.obolibrary.org/obo/DOID_0111622,SNOMEDCT_US_2023_03_01:720459002
http://purl.obolibrary.org/obo/DOID_0111622,GARD:10824
http://purl.obolibrary.org/obo/DOID_0111622,UMLS_CUI:C2062388
http://purl.obolibrary.org/obo/DOID_0111622,ORDO:189427
http://purl.obolibrary.org/obo/DOID_0060757,ORDO:3152
http://purl.obolibrary.org/obo/DOID_0060757,MIM:614305
http://purl.obolibrary.org/obo/DOID_0060757,ICD10CM:M85.2
http://purl.obolibrary.org/obo/DOID_1241,ICD9CM:360.81
http://purl.obolibrary.org/obo/DOID_1241,UMLS_CUI:C0154806
http://purl.obolibrary.org/obo/DOID_1241,ICD10CM:H44.82
http://purl.obolibrary.org/obo/DOID_1241,SNOMEDCT_US_2023_03_01:20842008
http://purl.obolibrary.org/obo/DOID_0112153,MIM:619071
http://purl.obolibrary.org/obo/DOID_13448,ICD9CM:371.13
http://purl.obolibrary.org/obo/DOID_13448,SNOMEDCT_US_2023_03_01:11293004
http://purl.obolibrary.org/obo/DOID_13448,ICD10CM:H18.05
http://purl.obolibrary.org/obo/DOID_13448,UMLS_CUI:C0155106
http://purl.obolibrary.org/obo/DOID_0061114,MIM:621100
http://purl.obolibrary.org/obo/DOID_0110981,MIM:300804
http://purl.obolibrary.org/obo/DOID_0110981,MESH:C567582
http://purl.obolibrary.org/obo/DOID_4873,UMLS_CUI:C0154681
http://purl.obolibrary.org/obo/DOID_4873,SNOMEDCT_US_2024_03_01:85672005
http://purl.obolibrary.org/obo/DOID_4873,ICD9CM:335
http://purl.obolibrary.org/obo/DOID_14146,MESH:D053039
http://purl.obolibrary.org/obo/DOID_14146,ICD10CM:N20.1
http://purl.obolibrary.org/obo/DOID_14146,SNOMEDCT_US_2023_03_01:31054009
http://purl.obolibrary.org/obo/DOID_14146,UMLS_CUI:C0041952
http://purl.obolibrary.org/obo/DOID_14146,ICD9CM:592.1
http://purl.obolibrary.org/obo/DOID_14146,NCI:C114696
http://purl.obolibrary.org/obo/DOID_0112305,MIM:607543
http://purl.obolibrary.org/obo/DOID_0112305,UMLS_CUI:C1843706
http://purl.obolibrary.org/obo/DOID_0112305,MESH:C535791
http://purl.obolibrary.org/obo/DOID_0112305,GARD:8719
